"nombre","telefono","correo","estrellas","opiniones","pagina_web","clasificacion_sitio","anio_sitio","es_lead","categoria","direccion","zona","maps_url"
"Peluqueria Alemana","","","3.7","7","","ninguno","","true","Peluquería","Francisco Ruiz oe2-199, 170120 Quito","Carcelén, Quito","https://www.google.com/maps/place/Peluqueria+Alemana/data=!4m7!3m6!1s0x91d58f5e55e1dbdd:0xae903a2da1f30354!8m2!3d-0.0893751!4d-78.4720242!16s%2Fg%2F11c0s7dwrw!19sChIJ3dvhVV6P1ZERVAPzoS06kK4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"WILLIAM PELUQUERIA","098 357 4881","","4.5","15","","ninguno","","true","Peluquería","170120 Quito","Carcelén, Quito","https://www.google.com/maps/place/WILLIAM+PELUQUERIA/data=!4m7!3m6!1s0x91d58f63af4549e5:0x87f1ca47b5ae2d84!8m2!3d-0.0761928!4d-78.4673575!16s%2Fg%2F11fhvbg1zp!19sChIJ5UlFr2OP1ZERhC2utUfK8Yc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Samia Peluqueria & Spa","099 822 8095","","4.5","15","","ninguno","","true","Centro de estética","Av. Jaime Roldós Aguilera E2-40, 170302 Quito","Carcelén, Quito","https://www.google.com/maps/place/Samia+Peluqueria+%26+Spa/data=!4m7!3m6!1s0x91d58f5a71c0e271:0xa3ba7e1b2c5f6106!8m2!3d-0.0828349!4d-78.4676314!16s%2Fg%2F11fcsnwyp8!19sChIJceLAcVqP1ZERBmFfLBt-uqM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Rico Estilistas","(02) 351-8097","","3.4","8","","ninguno","","true","Peluquería","WG38+737, Av y Raul Padilla Edificio armonia, 3, Quito","Carcelén, Quito","https://www.google.com/maps/place/Rico+Estilistas/data=!4m7!3m6!1s0x91d5858e6c23047f:0xb11e60c2a5dbd94a!8m2!3d-0.0968468!4d-78.4848197!16s%2Fg%2F11c1ny6phb!19sChIJfwQjbI6F1ZERStnbpcJgHrE?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Peluquería J&V","097 990 3398","","4.8","19","","ninguno","","true","Peluquería","Avenida, Galo Pl. Lasso Oe 12-33, 170304 Quito","Carcelén, Quito","https://www.google.com/maps/place/Peluquer%C3%ADa+J%26V/data=!4m7!3m6!1s0x91d58f6ab0c3bc8b:0xfd42557b3719a3a4!8m2!3d-0.0922786!4d-78.4530509!16s%2Fg%2F11gzpbz8hl!19sChIJi7zDsGqP1ZERpKMZN3tVQv0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Samteit","098 425 4111","","4.9","11","","ninguno","","true","Peluquería","Pje. 31 S/N, 170302 Quito","Carcelén, Quito","https://www.google.com/maps/place/Samteit/data=!4m7!3m6!1s0x91d58f53deee1b0b:0xc68dbe19e1277b06!8m2!3d-0.0775518!4d-78.4680124!16s%2Fg%2F11hdmw2hlg!19sChIJCxvu3lOP1ZERBnsn4Rm-jcY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Julian Gaitán Peluquería","096 300 3881","","4.5","297","https://mobooker.co/julian-gaitan-peluqueria","sitio_propio","","false","Peluquería","Av Diego de Vázquez, y y Jaime Roldos, 170310 Quito","Carcelén, Quito","https://www.google.com/maps/place/Julian+Gait%C3%A1n+Peluquer%C3%ADa/data=!4m7!3m6!1s0x91d585f54e0ad9eb:0xd468568c9fd57297!8m2!3d-0.0911431!4d-78.4758602!16s%2Fg%2F11c2kh5q_f!19sChIJ69kKTvWF1ZERl3LVn4xWaNQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Glamourus Nails Studio - Uñas en Carcelen","098 735 6186","","4.6","9","https://glamourus-nails-studio.vercel.app/index.html","sitio_propio","2025","false","Spa","Alejandro Ponce Borja y Francisco Cieza 79-31, 170302 Quito","Carcelén, Quito","https://www.google.com/maps/place/Glamourus+Nails+Studio+-+U%C3%B1as+en+Carcelen/data=!4m7!3m6!1s0x91d59bc0b2ef5879:0x74b9d36d9558d69c!8m2!3d-0.0896128!4d-78.4725496!16s%2Fg%2F11h88brltq!19sChIJeVjvssCb1ZERnNZYlW3TuXQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Monark Barber Studio","099 252 0031","daniel.jcastillo83@gmail.com","5","26","https://monarkbarberstudio.setmore.com/","sitio_propio","","false","Barbería","170120 Quito","Carcelén, Quito","https://www.google.com/maps/place/Monark+Barber+Studio/data=!4m7!3m6!1s0x91d58f78738f343b:0x67c93d71ebf5f752!8m2!3d-0.0806573!4d-78.4661405!16s%2Fg%2F11z7gz8znr!19sChIJOzSPc3iP1ZERUvf163E9yWc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Peluquería EDDY","","","4.5","34","","ninguno","","true","Centro de estética","WG5X+C7P, 170203 Quito","Carcelén, Quito","https://www.google.com/maps/place/Peluquer%C3%ADa+EDDY/data=!4m7!3m6!1s0x91d58f12c30424ed:0x86b9d213715fb744!8m2!3d-0.0914207!4d-78.4518071!16s%2Fg%2F11h5252fmq!19sChIJ7SQEwxKP1ZERRLdfcRPSuYY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"PALACIOS R' BARBER","","","4.9","16","","ninguno","","true","Barbería","E 20, N90A y PB E2-129, 170120 Quito","Carcelén, Quito","https://www.google.com/maps/place/PALACIOS+R%27+BARBER/data=!4m7!3m6!1s0x91d58f529e809449:0xf0bacff396b929d1!8m2!3d-0.075849!4d-78.4667882!16s%2Fg%2F11sq0sj5r6!19sChIJSZSAnlKP1ZER0Sm5lvPPuvA?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Empress Dreadlocks Ec","099 771 1810","","5","10","","ninguno","","true","Peluquería","Rio Quijos, y y Río Cachavi, 170204 Quito","Carcelén, Quito","https://www.google.com/maps/place/Empress+Dreadlocks+Ec/data=!4m7!3m6!1s0x91d59b863fe5f311:0xf9e4560180ef0de7!8m2!3d-0.0962916!4d-78.4536947!16s%2Fg%2F11vc04bk_m!19sChIJEfPlP4ab1ZER5w3vgAFW5Pk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"EQ Hair Beauty Salon","","","4.4","14","","ninguno","","true","Salón de manicura y pedicura","Galo Pl. Lasso y Ilalo &, 170203 Quito","Carcelén, Quito","https://www.google.com/maps/place/EQ+Hair+Beauty+Salon/data=!4m7!3m6!1s0x91d58f5e85d15b23:0x82322218a51a11e0!8m2!3d-0.092428!4d-78.452631!16s%2Fg%2F11p4csq7s1!19sChIJI1vRhV6P1ZER4BEapRgiMoI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"PELUQUERIA K&S","099 888 7740","","3.8","6","https://www.facebook.com/KYS-Peluqueria-1514270685549727/","solo_red_social","","true","Peluquería","Sector del gran Aki, Av. Padre Luis Vaccari, 170133 Quito","Carcelén, Quito","https://www.google.com/maps/place/PELUQUERIA+K%26S/data=!4m7!3m6!1s0x91d58fc54507eeb1:0xb28b2843d747473b!8m2!3d-0.105076!4d-78.4537094!16s%2Fg%2F11g2xc3s54!19sChIJse4HRcWP1ZERO0dH10Moi7I?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Estética y Peluquería Isabel","099 401 1774","","4.3","6","","ninguno","","true","Peluquería","WG4X+M5G, Avenue, 170203 Quito","Carcelén, Quito","https://www.google.com/maps/place/Est%C3%A9tica+y+Peluquer%C3%ADa+Isabel/data=!4m7!3m6!1s0x91d58fd34ac2fde1:0x1bdc59b0c0850422!8m2!3d-0.0933207!4d-78.4520602!16s%2Fg%2F11j7vrnfsw!19sChIJ4f3CStOP1ZERIgSFwLBZ3Bs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"M Y E PELUQUERÍA","099 767 1080","","3.8","9","","ninguno","","true","Asesor de imagen","Av. Padre Luis Vaccari 170203, 170203 Quito","Carcelén, Quito","https://www.google.com/maps/place/M+Y+E+PELUQUER%C3%8DA/data=!4m7!3m6!1s0x91d58f6ad5bb74e3:0xf12ef018e490c341!8m2!3d-0.0936828!4d-78.4526438!16s%2Fg%2F11f0wh09yt!19sChIJ43S71WqP1ZERQcOQ5BjwLvE?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Mirey Academia de belleza integral Carapungo","098 310 1423","","3.4","10","https://www.tiktok.com/@mirey.academia?_t=8s7mjQCL8Ny&_r=1","solo_red_social","","true","Centro educativo","170204, 170155 Quito","Carcelén, Quito","https://www.google.com/maps/place/Mirey+Academia+de+belleza+integral+Carapungo/data=!4m7!3m6!1s0x91d58fe92b402aeb:0x74ebb455c33ea86f!8m2!3d-0.0961996!4d-78.4532619!16s%2Fg%2F11v07nlg5b!19sChIJ6ypAK-mP1ZERb6g-w1W063Q?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Fashionist peluquería y spa","096 853 0348","","4.9","12","","ninguno","","true","Spa de día","Unnamed Road, 170120 Quito","Carcelén, Quito","https://www.google.com/maps/place/Fashionist+peluquer%C3%ADa+y+spa/data=!4m7!3m6!1s0x91d58594333caa0f:0x4b03ac8d6152c84c!8m2!3d-0.074705!4d-78.4778794!16s%2Fg%2F11f63d6yrn!19sChIJD6o8M5SF1ZERTMhSYY2sA0s?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Estilo Dominicano Barber Shop","096 901 2855","","4.7","41","https://www.instagram.com/estilodominicanobarbershop?igsh=bGFpNHNkYTRrOG1t","solo_red_social","","true","Peluquería","Av. Solanda, 170131 Quito","Solanda, Quito","https://www.google.com/maps/place/Estilo+Dominicano+Barber+Shop/data=!4m7!3m6!1s0x91d598ea0b3ce07d:0x7191571185b23dbe!8m2!3d-0.2717363!4d-78.5432178!16s%2Fg%2F11grbz0pdm!19sChIJfeA8C-qY1ZERvj2yhRFXkXE?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"MEN'S BARBER & ACADEMY - SOLANDA","098 323 1209","mensuiospa@gmail.com","4.3","12","https://www.mensecuador.com/","sitio_propio","2026","false","Barbería","170606, Quito","Solanda, Quito","https://www.google.com/maps/place/MEN%27S+BARBER+%26+ACADEMY+-+SOLANDA/data=!4m7!3m6!1s0x91d59972cdc53eb9:0x9524dc496b4ac07b!8m2!3d-0.2679639!4d-78.538758!16s%2Fg%2F11yxbqkpjc!19sChIJuT7FzXKZ1ZERe8BKa0ncJJU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Estetica y Peluqueria Rouus","099 269 3825","","5","11","","ninguno","","true","Peluquería","Av. Cardenal de la Torre 445, 170131 Quito","Solanda, Quito","https://www.google.com/maps/place/Estetica+y+Peluqueria+Rouus/data=!4m7!3m6!1s0x91d599af7a5d7119:0xfa81da2bcc740c99!8m2!3d-0.2674667!4d-78.545663!16s%2Fg%2F11zgm06xrr!19sChIJGXFdeq-Z1ZERmQx0zCvagfo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Estilizadas Peluqueria","096 839 5428","","5","29","https://www.instagram.com/estilizadas_peluqueria?igsh=YThwM3c1NTJybjF3&utm_source=qr","solo_red_social","","true","Peluquería","OE3F, Lorenzo Flores y S20B S20-61, 999999 Quito","Solanda, Quito","https://www.google.com/maps/place/Estilizadas+Peluqueria/data=!4m7!3m6!1s0x91d599fb3ce0703f:0x4d5c138177e6469d!8m2!3d-0.2707672!4d-78.5378402!16s%2Fg%2F11ybysq3ft!19sChIJP3DgPPuZ1ZERnUbmd4ETXE0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Alajas Peluqueria y Spa - Sur de Quito - Ajavi","099 521 7451","","4.9","144","","ninguno","","true","Peluquería","Huigra y Av. Ajaví &, 170148 Quito","Solanda, Quito","https://www.google.com/maps/place/Alajas+Peluqueria+y+Spa+-+Sur+de+Quito+-+Ajavi/data=!4m7!3m6!1s0x91d5991b7d6040b1:0x18ac6e51111b1db6!8m2!3d-0.2583694!4d-78.5413309!16s%2Fg%2F11f0l207c3!19sChIJsUBgfRuZ1ZERth0bEVFurBg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Darshall Studio","098 740 1676","","4.8","622","","ninguno","","true","Spa","José Abarcas, 170131 Quito","Solanda, Quito","https://www.google.com/maps/place/Darshall+Studio/data=!4m7!3m6!1s0x91d599abb679b901:0xf91d0381a215c36e!8m2!3d-0.2686027!4d-78.5401686!16s%2Fg%2F11j37bt3xn!19sChIJAbl5tquZ1ZERbsMVooEDHfk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Dunny Alta Peluquería","098 948 2506","","4.1","34","","ninguno","","true","Peluquería","Av. Solanda y Jose Antonio Endara oe4-228 y, 170606 Quito","Solanda, Quito","https://www.google.com/maps/place/Dunny+Alta+Peluquer%C3%ADa/data=!4m7!3m6!1s0x91d599eafdabd39d:0x80dc28a2ea38891d!8m2!3d-0.2709296!4d-78.5438993!16s%2Fg%2F11fjywq8nr!19sChIJndOr_eqZ1ZERHYk46qIo3IA?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"M.G PELUQUERIA","099 298 5806","","5","8","","ninguno","","true","Peluquería","Av. Solanda, y y Av. Cardenal de la Torre, 170606 Quito","Solanda, Quito","https://www.google.com/maps/place/M.G+PELUQUERIA/data=!4m7!3m6!1s0x91d5998d2335e47f:0x580efaa9b764eeda!8m2!3d-0.2711976!4d-78.5458495!16s%2Fg%2F11ld2rxmzw!19sChIJf-Q1I42Z1ZER2u5kt6n6Dlg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Emra Beauty Salón","096 353 2669","","4.8","6","","ninguno","","true","Peluquería","Pedro Leon Oe4-210, 170131 Quito","Solanda, Quito","https://www.google.com/maps/place/Emra+Beauty+Sal%C3%B3n/data=!4m7!3m6!1s0x91d598e628998af9:0x5e5353433e706c0c!8m2!3d-0.2657855!4d-78.5398586!16s%2Fg%2F11fct84flr!19sChIJ-YqZKOaY1ZERDGxwPkNTU14?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"My Doggy House Peluqueria's","099 262 9765","","5","22","https://my-doggy-house.jimdosite.com/","sitio_propio","","false","Peluquería","Juan Barreto, 170131 Quito","Solanda, Quito","https://www.google.com/maps/place/My+Doggy+House+Peluqueria%27s/data=!4m7!3m6!1s0x91d5995bcbf2d381:0xbd959b49f1413a57!8m2!3d-0.2724574!4d-78.5401712!16s%2Fg%2F11lptp12xy!19sChIJgdPyy1uZ1ZERVzpB8Umblb0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Karmita Larco","098 350 3308","","4.8","19","","ninguno","","true","Peluquería","Av. Solanda Oe4-136, 170606 Quito","Solanda, Quito","https://www.google.com/maps/place/Karmita+Larco/data=!4m7!3m6!1s0x91d598c1e23f6349:0x8bee44704e601370!8m2!3d-0.2713815!4d-78.5434729!16s%2Fg%2F11gvrq1nsz!19sChIJSWM_4sGY1ZERcBNgTnBE7os?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Peluquería Kyrios Calle La Jota","099 529 8645","","4.6","8","https://www.facebook.com/kyriospeluqueria/","solo_red_social","","true","Barbería","PFJ6+M39, José María Alemán, 170131 Quito","Solanda, Quito","https://www.google.com/maps/place/Peluquer%C3%ADa+Kyrios+Calle+La+Jota/data=!4m7!3m6!1s0x91d598e91d467429:0xaaf3402076643d99!8m2!3d-0.2683393!4d-78.5397692!16s%2Fg%2F11fyxpz55l!19sChIJKXRGHemY1ZERmT1kdiBA86o?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"HOMBRES PELUQUERÍA","","","4.3","22","","ninguno","","true","Barbería","Jose Antonio Endara, 170101 Quito","Solanda, Quito","https://www.google.com/maps/place/HOMBRES+PELUQUER%C3%8DA/data=!4m7!3m6!1s0x91d599c41b8d8815:0xd1043ae0a8ea89f7!8m2!3d-0.2709398!4d-78.5438789!16s%2Fg%2F11h5vc3snp!19sChIJFYiNG8SZ1ZER94nqqOA6BNE?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"J IMPERIO Spa & Peluqueria","098 712 9322","","3.8","8","https://www.facebook.com/J-Imperio-SPA-NAILS-1932194737073014/?modal=admin_todo_tour","solo_red_social","","true","Peluquería","Calle J y segundo piso, 170131 Quito","Solanda, Quito","https://www.google.com/maps/place/J+IMPERIO+Spa+%26+Peluqueria/data=!4m7!3m6!1s0x91d5992d86cd47df:0xd26d8674b4c19e42!8m2!3d-0.2682855!4d-78.5405304!16s%2Fg%2F11g1mcyf5v!19sChIJ30fNhi2Z1ZERQp7BtHSGbdI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Shaddai","099 886 6896","","4.4","7","","ninguno","","true","Peluquería","Av Cardenal de la Torre y, S23 y A, Quito","Solanda, Quito","https://www.google.com/maps/place/Shaddai/data=!4m7!3m6!1s0x91d599f879efa667:0x54e108cd601edae9!8m2!3d-0.2666917!4d-78.5448248!16s%2Fg%2F11lcbh5c79!19sChIJZ6bvefiZ1ZER6doeYM0I4VQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"NÁUFRAGO Men’s Barber Club","099 821 9919","","4.9","46","","ninguno","","true","Barbería","Quimag, 170135 Quito","Solanda, Quito","https://www.google.com/maps/place/N%C3%81UFRAGO+Men%E2%80%99s+Barber+Club/data=!4m7!3m6!1s0x91d59b001c796297:0xc34142fd74350577!8m2!3d-0.2747183!4d-78.5402039!16s%2Fg%2F11w9js9b1q!19sChIJl2J5HACb1ZERdwU1dP1CQcM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Sala de belleza ""Yadira""","099 137 9366","","5","8","","ninguno","","true","Peluquería","Cardenal Marcelo Spínola Oe3-291, 170606 Quito","Solanda, Quito","https://www.google.com/maps/place/Sala+de+belleza+%22Yadira%22/data=!4m7!3m6!1s0x91d598ef3c602c25:0x515c7245dbc5a9c2!8m2!3d-0.2674506!4d-78.536596!16s%2Fg%2F11fcttnh6t!19sChIJJSxgPO-Y1ZERwqnF20VyXFE?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Duván Muñoz","(02) 284-2922","","4.7","80","https://www.facebook.com/pages/Peluqueria-Duvan-Mu%C3%B1oz/222081844655177","solo_red_social","","true","Barbería","PFR5+X82, Avenida Ajavi, Oe5, Ajavi, Quito","Solanda, Quito","https://www.google.com/maps/place/Duv%C3%A1n+Mu%C3%B1oz/data=!4m7!3m6!1s0x91d598e03c2e0cbf:0xf834682ff10caed9!8m2!3d-0.2576135!4d-78.5417489!16s%2Fg%2F11g4jj1sdw!19sChIJvwwuPOCY1ZER2a4M8S9oNPg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Amanda Nails Studio","","","3.2","11","","ninguno","","true","Peluquería","Ajavi y Huigra Coop.IESS-FUT Ajavi,OE10-26 y OE5W, Huigra, 170601 Quito","Solanda, Quito","https://www.google.com/maps/place/Amanda+Nails+Studio/data=!4m7!3m6!1s0x91d599c745a8c46b:0x2a2224010e483e79!8m2!3d-0.2583202!4d-78.5410128!16s%2Fg%2F11swzltr_8!19sChIJa8SoRceZ1ZEReT5IDgEkIio?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"People Dy Class Peluqueria","099 596 2326","","4.6","39","","ninguno","","true","Centro de estética","Av. Ajaví 125, 170148 Quito","Solanda, Quito","https://www.google.com/maps/place/People+Dy+Class+Peluqueria/data=!4m7!3m6!1s0x91d598e0028bb9ed:0x88fa78563941f2bf!8m2!3d-0.2573039!4d-78.5421121!16s%2Fg%2F11dym6ry31!19sChIJ7bmLAuCY1ZERv_JBOVZ4-og?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"SALA DE BELLEZA UMBRIA","","","4.9","11","","ninguno","","true","Peluquería","Toacazo y Huigra OE5-404 Y, 170148 Quito","Solanda, Quito","https://www.google.com/maps/place/SALA+DE+BELLEZA+UMBRIA/data=!4m7!3m6!1s0x91d59982e82a311f:0x88915733dcc9a915!8m2!3d-0.2614831!4d-78.5442123!16s%2Fg%2F11r_g8cf0s!19sChIJHzEq6IKZ1ZERFanJ3DNXkYg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"VIP Peluquería, Barber Shop & Spa","097 872 4683","","4.5","6","","ninguno","","true","Peluquería","PFJC+929, Pusir, 170148 Quito","Solanda, Quito","https://www.google.com/maps/place/VIP+Peluquer%C3%ADa,+Barber+Shop+%26+Spa/data=!4m7!3m6!1s0x91d599b3981f3925:0xf1d0165990885f9b!8m2!3d-0.2690625!4d-78.5299375!16s%2Fg%2F11qbf0b807!19sChIJJTkfmLOZ1ZERm1-IkFkW0PE?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Darshall nails studio","096 968 7021","","4.5","137","","ninguno","","true","Salón de manicura y pedicura","Av. Ajaví Oe5-699, 170148 Quito","Solanda, Quito","https://www.google.com/maps/place/Darshall+nails+studio/data=!4m7!3m6!1s0x91d59965faac65fd:0x3027a6ed0c0a0355!8m2!3d-0.2605331!4d-78.5387878!16s%2Fg%2F11q93pl_ss!19sChIJ_WWs-mWZ1ZERVQMKDO2mJzA?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"El domi Barber Shop & peluquería","098 861 3194","","5","10","https://www.instagram.com/el.domi_barber?igsh=MWxvYWQ5MzZjZHZsOQ==","solo_red_social","","true","Barbería","Apuela y Cubijies &, 170150 Quito","Solanda, Quito","https://www.google.com/maps/place/El+domi+Barber+Shop+%26+peluquer%C3%ADa/data=!4m7!3m6!1s0x91d5991a5ef98f65:0xfff9260fedc0ddfd!8m2!3d-0.2722797!4d-78.5465951!16s%2Fg%2F11yhyyr58q!19sChIJZY_5XhqZ1ZER_d3A7Q8m-f8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Gabinete de belleza ""Andreina""","099 989 2305","soledad42daysi@gmail.com; erid614@gmail.com","5","9","https://6425e570e858f.site123.me/","sitio_propio","2026","false","Peluquería","Paquisha, 170150 Quito","Solanda, Quito","https://www.google.com/maps/place/Gabinete+de+belleza+%22Andreina%22/data=!4m7!3m6!1s0x91d59938bd807ed5:0xd906e3c2fd0a5d25!8m2!3d-0.2610385!4d-78.5400806!16s%2Fg%2F11hyjvvvb0!19sChIJ1X6AvTiZ1ZERJV0K_cLjBtk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
"Gold Pet Peluquería/Medicinas","(02) 512-9391","","4.7","154","","ninguno","","true","Veterinario","Av. Cardenal de la Torre 445, 170131 Quito","Solanda, Quito","https://www.google.com/maps/place/Gold+Pet+Peluquer%C3%ADa%2FMedicinas/data=!4m7!3m6!1s0x91d599a72e2841f9:0x55eeab367229beac!8m2!3d-0.267361!4d-78.5455681!16s%2Fg%2F11fslnt6c8!19sChIJ-UEoLqeZ1ZERrL4pcjar7lU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNS4wIJJjKgBIAVAD&rclk=1"
